phase,lag,n_on,n_off,n_total,p_on,H_uncond,H_cond,IG_bits,MI_bits,KL_on_bits,KL_off_bits,q90_shift,n_bins,underpowered,bestlag_phase,window_mode,gate_source,gate_percentile,gate_threshold,gate_train,block_len,n_null,bin_method,bins_min,bins_max,fixed_bins,test_window,target,underpowered_policy,two_sided,min_on,min_off,min_total,condition_file,condition_var,condition_values,w_bins
2,17,0,0,317,,3.7409617303594636,3.7475352035669367,,-0.006573473207473146,,,,21,0,0,continuous_intensity,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,,5
2,18,0,0,317,,3.730093590866429,3.728149063525064,,0.0019445273413651876,,,,20,0,0,continuous_intensity,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,,5
2,19,0,0,317,,3.5887766834994546,3.555300591684761,,0.033476091814693465,,,,17,0,0,continuous_intensity,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,,5
2,20,0,0,317,,3.4954712226077045,3.4868389144031395,,0.008632308204564954,,,,16,0,0,continuous_intensity,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,,5
2,21,0,0,317,,3.569325901734226,3.6100327017670892,,-0.0407068000328632,,,,19,0,0,continuous_intensity,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,,5
2,22,0,0,317,,3.478901759116344,3.476489242228142,,0.0024125168882020986,,,,17,0,0,continuous_intensity,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,,5
2,23,0,0,317,,3.496472345786047,3.467666940710097,,0.028805405075950308,,,,17,0,0,continuous_intensity,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,,5
2,24,0,0,317,,3.457187561440106,3.43245071859871,,0.0247368428413961,,,,16,0,0,continuous_intensity,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,,5
2,25,0,0,317,,3.412357993647478,3.4074849107476655,,0.004873082899812697,,,,16,0,0,continuous_intensity,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,,5
2,26,0,0,317,,3.5855671080078584,3.522516974238988,,0.06305013376887025,,,,19,0,1,continuous_intensity,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,,5
2,27,0,0,317,,3.4953490106493503,3.5007710396083183,,-0.005422028958967928,,,,18,0,0,continuous_intensity,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,,5
2,28,0,0,317,,3.5245673270333473,3.5335083907048035,,-0.008941063671456195,,,,18,0,0,continuous_intensity,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,,5
2,29,0,0,317,,3.5503681863683103,3.524523847282846,,0.025844339085464352,,,,17,0,0,continuous_intensity,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,,5
2,30,0,0,317,,3.3745425520056087,3.3590763744974184,,0.015466177508190349,,,,14,0,0,continuous_intensity,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,,5
3,0,0,0,263,,3.541695777737159,3.45515632766819,,0.0865394500689689,,,,16,0,0,continuous_intensity,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,,5
3,1,0,0,263,,3.3208117051153794,3.2635711568869015,,0.057240548228477905,,,,13,0,0,continuous_intensity,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,,5
3,2,0,0,263,,3.1432739531373075,3.08667221453656,,0.05660173860074735,,,,11,0,0,continuous_intensity,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,,5
3,3,0,0,263,,3.2714012024019796,3.200871257051954,,0.07052994535002544,,,,12,0,0,continuous_intensity,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,,5
3,4,0,0,263,,3.2522605425807543,3.1751607751121798,,0.0770997674685745,,,,12,0,0,continuous_intensity,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,,5
3,5,0,0,263,,3.238572175856456,3.2146186261410428,,0.023953549715413303,,,,13,0,0,continuous_intensity,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,,5
3,6,0,0,263,,3.189662071651826,3.0940072571612607,,0.09565481449056534,,,,12,0,0,continuous_intensity,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,,5
3,7,0,0,263,,3.2470916500032527,3.1732728720185857,,0.07381877798466707,,,,12,0,0,continuous_intensity,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,,5
3,8,0,0,263,,3.3472336508273224,3.2817481919709017,,0.06548545885642065,,,,13,0,0,continuous_intensity,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,,5
3,9,0,0,263,,3.398912265040426,3.3509274033253336,,0.04798486171509264,,,,14,0,0,continuous_intensity,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,,5
3,10,0,0,263,,3.503256256111364,3.4186985675153836,,0.08455768859598045,,,,15,0,0,continuous_intensity,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,,5
3,11,0,0,263,,3.523065128420832,3.482528737444558,,0.04053639097627393,,,,15,0,0,continuous_intensity,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,,5
3,12,0,0,263,,3.4848707636323315,3.399285466704337,,0.08558529692799466,,,,15,0,0,continuous_intensity,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,,5
3,13,0,0,263,,3.474761672691326,3.4284957960683258,,0.04626587662300041,,,,15,0,0,continuous_intensity,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,,5
3,14,0,0,263,,3.567623531575215,3.5501829764996535,,0.017440555075561637,,,,17,0,0,continuous_intensity,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,,5
3,15,0,0,263,,3.5565207193488804,3.55898063249679,,-0.0024599131479097203,,,,17,0,0,continuous_intensity,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,,5
3,16,0,0,263,,3.5711497668958643,3.595930369191441,,-0.02478060229557677,,,,18,0,0,continuous_intensity,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,,5
3,17,0,0,263,,3.4728151404253422,3.490229611179242,,-0.017414470753899902,,,,16,0,0,continuous_intensity,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,,5
3,18,0,0,263,,3.330680415304826,3.327446674409443,,0.003233740895383086,,,,14,0,0,continuous_intensity,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,,5
3,19,0,0,263,,3.1962148664423404,3.195581790157627,,0.0006330762847133187,,,,13,0,0,continuous_intensity,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,,5
3,20,0,0,263,,3.294753377782785,3.3116516565224097,,-0.016898278739624573,,,,14,0,0,continuous_intensity,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,,5
3,21,0,0,263,,3.290325047420103,3.209279911882248,,0.0810451355378552,,,,12,0,0,continuous_intensity,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,,5
3,22,0,0,263,,3.2885949957784684,3.2237266790273695,,0.06486831675109883,,,,12,0,0,continuous_intensity,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,,5
3,23,0,0,263,,3.22744407650281,3.1880658227304273,,0.0393782537723828,,,,12,0,0,continuous_intensity,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,,5
3,24,0,0,263,,3.468766056712417,3.40202400253234,,0.06674205418007695,,,,14,0,0,continuous_intensity,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,,5
3,25,0,0,263,,3.523242915764098,3.4934448303051324,,0.029798085458965673,,,,15,0,0,continuous_intensity,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,,5
3,26,0,0,263,,3.2414339030553196,3.1959277343370225,,0.04550616871829716,,,,12,0,0,continuous_intensity,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,,5
3,27,0,0,263,,3.427522218906841,3.3748052971651417,,0.052716921741699174,,,,14,0,0,continuous_intensity,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,,5
3,28,0,0,263,,3.4404691908312217,3.3681288297459204,,0.07234036108530129,,,,14,0,0,continuous_intensity,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,,5
3,29,0,0,263,,3.427660636842355,3.331926426453489,,0.09573421038886565,,,,14,0,1,continuous_intensity,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,,5
3,30,0,0,263,,3.3803738417918554,3.350477312423537,,0.029896529368318436,,,,14,0,0,continuous_intensity,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,,5
4,0,0,0,279,,3.3432802731808584,3.325743857971089,,0.01753641520976945,,,,14,0,0,continuous_intensity,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,,5
4,1,0,0,279,,3.478981064735339,3.4580390749170915,,0.020941989818247464,,,,16,0,0,continuous_intensity,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,,5
