phase,lag,n_on,n_off,n_total,p_on,H_uncond,H_cond,IG_bits,MI_bits,KL_on_bits,KL_off_bits,q90_shift,n_bins,underpowered,bestlag_phase,window_mode,gate_source,gate_percentile,gate_threshold,gate_train,block_len,n_null,bin_method,bins_min,bins_max,fixed_bins,test_window,target,underpowered_policy,two_sided,min_on,min_off,min_total,condition_file,condition_var,condition_values
2,11,40,277,317,0.12618296529968454,3.5377676034626178,3.532116021772422,0.0056515816901958615,,0.2473625985221963,0.005638532812857626,0.02405362776025237,18,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,
2,12,40,277,317,0.12618296529968454,3.5034072594880983,3.501303607358144,0.0021036521299544475,,0.20660367267618698,0.005391955186013097,0.02405362776025237,17,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,
2,13,40,277,317,0.12618296529968454,3.505290943068904,3.502155396934751,0.0031355461341529,,0.20395004218023463,0.006609664205146217,-0.0009463722397476254,17,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,
2,14,40,277,317,0.12618296529968454,3.5209209459775663,3.524537024013829,-0.0036160780362628486,,0.10558712907080764,0.003673855590423694,-0.0009463722397476254,15,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,
2,15,40,277,317,0.12618296529968454,3.429869688557524,3.428696794579925,0.00117289397759901,,0.22221902572880065,0.006995499225021844,-0.025946372239747634,16,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,
2,16,40,277,317,0.12618296529968454,3.635549585801626,3.6433674880033866,-0.007817902201760596,,0.17709121755380108,0.0063368883587667,-0.025946372239747634,19,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,
2,17,40,277,317,0.12618296529968454,3.653042299863719,3.6341101359516204,0.01893216391209851,,0.3113667434362185,0.010208672077984999,0.02405362776025237,19,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,
2,18,40,277,317,0.12618296529968454,3.527783827210588,3.4916287810800286,0.03615504613055931,,0.38070513514839277,0.011622668703591157,0.09905362776025238,17,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,
2,19,40,277,317,0.12618296529968454,3.5046035057660787,3.461329423392938,0.043274082373140565,,0.3857848149446801,0.012284394312295496,0.09905362776025238,16,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,
2,20,40,277,317,0.12618296529968454,3.412160046909088,3.4074634312384595,0.00469661567062829,,0.2027596844341636,0.004944973088454117,0.049053627760252363,16,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,2000,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",amp_phase,flag_only,0,20,100,200,,,
