phase,lag,n_on,n_off,diff,std_off,snr,cohen_d,median_on,median_off,diff_median,auc,sinr,selectivity,pd_at_pfa,jsd,outage,lcr,afd,bestlag_phase,train_window,test_window,block_len,n_null,null_mode,stat,two_sided,amp_var,gate_var,gate_source,gate_percentile,gate_threshold,gate_train,phase_var,pfa,q
7,27,31,363,-5.723239753009978,16.91584596814467,-0.33833600541100833,-0.3354958260078908,-3.559845447540283,2.141425609588623,-5.701271057128906,,,,,,0.3870967741935484,0.2,4.0,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
7,28,31,363,-3.6073619055290345,15.561119145827949,-0.23181892457241388,-0.2311065361846003,-0.29676902294158936,2.2488644123077393,-2.5456334352493286,,,,,,0.25806451612903225,0.26666666666666666,2.0,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
7,29,31,363,1.2794152118373552,14.322616387038572,0.08932831664717193,0.0899185221565399,3.225335121154785,1.51460599899292,1.7107291221618652,,,,,,0.16129032258064516,0.2,1.6666666666666667,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
7,30,31,363,4.478529977810248,13.546486214515296,0.3306045499098818,0.33345773545047575,6.429577350616455,0.759303092956543,5.670274257659912,,,,,,0.0967741935483871,0.13333333333333333,1.5,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
8,0,38,461,-3.4515503710177287,17.57109472953003,-0.19643342797629126,-0.19693844678272002,-2.747353672981262,-0.14898213744163513,-2.598371535539627,,,,,,0.2631578947368421,0.2702702702702703,2.0,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
8,1,38,461,-5.974917798849166,17.89155403116408,-0.33395186289809503,-0.3362486450940715,-5.299466133117676,-0.3808175027370453,-4.9186486303806305,,,,,,0.3157894736842105,0.2702702702702703,2.4,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
8,2,38,461,-6.666947804830304,17.400322701008196,-0.3831508138894466,-0.38523606247532666,-4.07201623916626,-0.9159066677093506,-3.156109571456909,,,,,,0.3157894736842105,0.21621621621621623,3.0,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
8,3,37,461,-4.502401785516017,17.21051322013286,-0.2616076422549159,-0.26174472228224366,-2.3234782218933105,-0.5370293259620667,-1.786448895931244,,,,,,0.24324324324324326,0.2777777777777778,1.8,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
8,4,37,461,0.546123449491184,17.318126075329076,0.03153478887471413,0.031432124317051606,5.374337196350098,-0.04111826419830322,5.415455460548401,,,,,,0.21621621621621623,0.2222222222222222,2.0,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
8,5,37,461,5.697752004701304,18.03259162759562,0.315969668829073,0.3136699731173921,8.446062088012695,1.9631613492965698,6.4829007387161255,,,,,,0.1891891891891892,0.16666666666666666,2.3333333333333335,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
8,6,37,461,6.9130878703651355,18.70992912947691,0.3694876566621399,0.36118402454656107,1.6636402606964111,1.6812877655029297,-0.017647504806518555,,,,,,0.1891891891891892,0.16666666666666666,2.3333333333333335,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
8,7,37,461,8.260714826048225,19.227850899541682,0.42962236753381156,0.41520173945665617,6.339273929595947,2.8576033115386963,3.481670618057251,,,,,,0.24324324324324326,0.16666666666666666,2.25,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
8,8,37,461,8.036728723875022,19.399298219762677,0.4142793534504126,0.405166175784765,9.359807968139648,3.1121397018432617,6.247668266296387,,,,,,0.24324324324324326,0.16666666666666666,2.25,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
8,9,37,461,8.922232261825602,17.3745080001072,0.5135243116968005,0.5079672636673097,7.89604377746582,2.3623132705688477,5.533730506896973,,,,,,0.05405405405405406,0.05555555555555555,2.0,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
8,10,37,461,9.750744085506014,15.419502612948351,0.632364371942707,0.630465115652921,9.95779037475586,1.6584787368774414,8.299311637878418,,,,,,0.05405405405405406,0.08333333333333333,1.0,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
8,11,37,461,9.662277828201043,14.201662226577874,0.680362458566185,0.6802796664598337,9.379571914672852,1.363541841506958,8.016030073165894,,,,,,0.0,0.0,0.0,1,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
8,12,37,461,7.965119388734989,13.303567922254736,0.5987205413827836,0.5974685229049899,6.9300737380981445,1.1852041482925415,5.744869589805603,,,,,,0.02702702702702703,0.05555555555555555,1.0,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
8,13,37,461,6.348470365413584,13.405931417543426,0.473556828517396,0.4716614324264672,4.225327968597412,1.2124155759811401,3.012912392616272,,,,,,0.05405405405405406,0.05555555555555555,2.0,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
8,14,37,461,4.906359978319784,14.304007652956148,0.3430059670938311,0.34108097822206285,4.2646379470825195,1.744410753250122,2.5202271938323975,,,,,,0.1891891891891892,0.1388888888888889,2.3333333333333335,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
8,15,37,461,2.5644159627971432,15.205330099955663,0.16865243608256955,0.1671511798170677,3.3526861667633057,1.8112473487854004,1.5414388179779053,,,,,,0.21621621621621623,0.1388888888888889,2.6666666666666665,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
8,16,37,461,-0.9895635808189536,15.725558570183084,-0.0629270862718508,-0.06211363934305254,1.7700395584106445,1.2698792219161987,0.5001603364944458,,,,,,0.2972972972972973,0.2777777777777778,2.2,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
8,17,37,461,-3.379212991515922,16.456200451031233,-0.2053458817283769,-0.20298854263020516,-3.019338607788086,0.7570010423660278,-3.7763396501541138,,,,,,0.2702702702702703,0.2222222222222222,2.5,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
8,18,37,461,-3.2044968694878135,16.715613229763218,-0.1917068088044776,-0.19015535263526984,-4.207985877990723,-0.3194824755191803,-3.8885034024715424,,,,,,0.2972972972972973,0.19444444444444445,2.75,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
8,19,37,461,-2.026455067276248,16.713320191037614,-0.12124790550969751,-0.12115349939194162,-4.100372791290283,0.030655769631266594,-4.13102856092155,,,,,,0.24324324324324326,0.16666666666666666,3.0,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
8,20,37,461,-0.2221951052354112,17.689315759164327,-0.012560977951919836,-0.01270074038656915,-0.7241383790969849,-0.7403898239135742,0.016251444816589355,,,,,,0.16216216216216217,0.16666666666666666,2.0,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
8,21,37,461,1.272004798443506,20.32329268117709,0.06258851940963306,0.06262076589314333,0.3009847402572632,0.021082255989313126,0.27990248426795006,,,,,,0.21621621621621623,0.08333333333333333,4.0,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
8,22,37,461,1.3282936573768511,23.033284710324207,0.05766844260738332,0.05645292546402079,5.2937798500061035,-0.493394672870636,5.7871745228767395,,,,,,0.24324324324324326,0.1388888888888889,3.0,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
8,23,37,461,1.462182416761291,24.16858133502358,0.06049930678564028,0.058868489082013,2.3977041244506836,-1.6602952480316162,4.0579993724823,,,,,,0.24324324324324326,0.1388888888888889,3.0,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
8,24,37,461,3.222212180743586,25.193391497467736,0.1278991032655314,0.12475684949345463,-2.985816478729248,-2.2598421573638916,-0.7259743213653564,,,,,,0.21621621621621623,0.1388888888888889,2.6666666666666665,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
8,25,37,461,1.3306815468086401,23.940672497188363,0.05558246314780497,0.05468363737875691,-7.392089366912842,-1.9824082851409912,-5.409681081771851,,,,,,0.2972972972972973,0.19444444444444445,2.75,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
8,26,37,461,-2.453839003546175,24.328911641264426,-0.10086102657318227,-0.09975056469560219,-8.250109672546387,-1.1792724132537842,-7.0708372592926025,,,,,,0.32432432432432434,0.1111111111111111,6.0,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
8,27,37,461,-2.302060254404007,24.66851607823936,-0.09331977031381734,-0.09136646685831792,-4.171230792999268,0.7104864120483398,-4.881717205047607,,,,,,0.35135135135135137,0.19444444444444445,3.25,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
8,28,37,461,4.77825106290807,23.62431783605361,0.2022598534301749,0.19548094054984066,7.608494281768799,2.657294273376465,4.951200008392334,,,,,,0.2972972972972973,0.1388888888888889,3.6666666666666665,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
8,29,37,461,11.031595945772477,22.376536906859712,0.4929983576855742,0.4755087082133709,25.575096130371094,3.1280648708343506,22.447031259536743,,,,,,0.24324324324324326,0.1388888888888889,3.0,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
8,30,37,461,11.831518883087515,20.066793028674045,0.5896068627498725,0.5728280644880063,26.994749069213867,2.858187675476074,24.136561393737793,,,,,,0.21621621621621623,0.1388888888888889,2.6666666666666665,0,,"2011-01-01,2020-12-31",60,500,blockperm,outage,0,z500_amp_weighted,burst_gate,recompute,85.0,12.232402038574218,"1991-01-01,2010-12-31",driver_phase_index,0.1,0.2
