phase,lag,n_on,n_off,n_total,p_on,H_uncond,H_cond,IG_bits,MI_bits,KL_on_bits,KL_off_bits,q90_shift,n_bins,underpowered,bestlag_phase,window_mode,gate_source,gate_percentile,gate_threshold,gate_train,block_len,n_null,bin_method,bins_min,bins_max,fixed_bins,test_window,target,underpowered_policy,two_sided,min_on,min_off,min_total,condition_file,condition_var,condition_values
2,26,3,334,337,0.008902077151335312,3.6142523769366606,3.614210427200039,4.194973662174917e-05,,1.0415209272339823,0.0006052588979416684,-0.10089020771513353,21,1,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",score_phase_matched,flag_only,0,20,100,200,,,
2,27,5,336,341,0.01466275659824047,3.5713714771269576,3.5593832215355934,0.011988255591364183,,1.2358400708938553,0.0011867455358414096,0.3002932551319648,21,1,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",score_phase_matched,flag_only,0,20,100,200,,,
2,28,6,337,343,0.01749271137026239,3.6033187790065018,3.6135473268178835,-0.010228547811381716,,1.0343508050303776,0.0006029446078706549,0.2312925170068027,25,1,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",score_phase_matched,flag_only,0,20,100,200,,,
2,29,7,331,338,0.020710059171597635,3.509691609108046,3.5309562607738734,-0.021264651665827472,,0.858560575350836,0.0006208363261181081,-0.10059171597633136,23,1,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",score_phase_matched,flag_only,0,20,100,200,,,
2,30,6,327,333,0.018018018018018018,3.650580868134171,3.6600971116120746,-0.009516243477903696,,0.8079004432210434,0.0012687829717890201,0.06456456456456455,23,1,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",score_phase_matched,flag_only,0,20,100,200,,,
3,0,25,457,482,0.05186721991701245,3.7288408004533826,3.7282176219622185,0.0006231784911641114,,0.4448789876827106,0.002452470862483918,0.018340248962655598,21,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",score_phase_matched,flag_only,0,20,100,200,,,
3,1,25,456,481,0.05197505197505198,3.777521531252867,3.7802934367037944,-0.0027719054509272034,,0.40049382249186954,0.0019185154285677759,0.020207900207900198,22,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",score_phase_matched,flag_only,0,20,100,200,,,
3,2,25,454,479,0.05219206680584551,3.883808670125911,3.9092589877190465,-0.02545031759313554,,0.3355061494863197,0.0014787317528575012,-0.020208768267223384,27,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",score_phase_matched,flag_only,0,20,100,200,,,
3,3,25,453,478,0.05230125523012552,3.896413500115716,3.9400117499691856,-0.04359824985346972,,0.31595859797149545,0.0009084888907740533,0.019581589958158993,32,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",score_phase_matched,flag_only,0,20,100,200,,,
3,4,25,452,477,0.05241090146750524,3.9203244548641223,3.955702010112195,-0.035377555248072845,,0.3593661635330352,0.0011502051461441398,0.059371069182389935,32,0,0,binary_gate,from_file,90.0,,"1991-01-01,2010-12-31",60,0,freedman_diaconis,10,80,30,"2011-01-01,2020-12-31",score_phase_matched,flag_only,0,20,100,200,,,
